name,stars,sell_price,mark_price,delivery_date
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /16 GB/1000 GB HDD/Windows 10 Pro/Black /14 Inch Screen)  ,not available,26789,90000,"Saturday, 25 March"
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/500 GB HDD/Windows 10 Pro/Black /14 Inch Screen)  ,not available,25879,70000,"Saturday, 25 March"
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /8 GB/512 GB SSD/Windows 10 Pro/Black /14 Inch Screen)  ,not available,23189,80000,"Saturday, 25 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/320 GB HDD/Windows 10 Pro/Black /14 Inch Screen)  ,not available,20365,70000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/4GB RAM(Upgradable to 16)/128GB SSD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",not available,33998,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM/256GB SSD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",3.0,37998,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM/500GB HDD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",3.0,36999,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/8GB RAM(Upgradable to 16)/256GB SSD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",not available,34998,60000,"Saturday, 25 March"
"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (4 GB/128 GB SSD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3  ",not available,28695,70000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/4GB RAM (Upgradable to 16)/320GB HDD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",not available,31499,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",3.5,39998,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM /1TB HDD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",not available,36999,60000,"Saturday, 25 March"
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/4GB RAM (Upgradable to 16)/500GB HDD/Windows 10 Pro/MS Office 2019/More Than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black  ",not available,31999,60000,"Saturday, 25 March"
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (4 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-4-128  ",not available,42290,0,"Wednesday, 29 March"
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 4 GB Ram & 512 GB SSD, 14.1 Inches Full HD Screen Notebook Computer  ",not available,46190,0,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (8 GB/256 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-8-256  ",not available,26990,89990,"Wednesday, 29 March"
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 32 GB Ram & 1 TB SSD, 14.1 Inches Full HD Screen Notebook Computer  ",not available,65089,100000,"Saturday, 25 March"
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 128 GB SSD, 14.1 Inches Full HD Screen Notebook Computer  ",not available,34990,89990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/2.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,89990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/2.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,101990,249000,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/3 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,130490,249990,"Wednesday, 29 March"
(Renewed) HP ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 (6700HQ) - 16 GB RAM - 4TB SSD : Bluetooth : 2GB Dedicated Graphic : Numeric Keyboard  ,not available,103490,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/2 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,83990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/1.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,74990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/2.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,83990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/2 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,95990,249990,"Wednesday, 29 March"
(Renewed) HP ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 (6700HQ) - 32 GB RAM - 4TB SSD : Bluetooth : 2GB Dedicated Graphic : Numeric Keyboard  ,not available,115490,249990,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/1TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",5.0,74990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/512 GB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,82490,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/2 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,77990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/2.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,125990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/1.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",4.4,80990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/4 GB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,97490,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/4 GB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,139490,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/1TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,110990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/3 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,106490,249990,"Wednesday, 29 March"
(Renewed) HP Windows Intel ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 6700HQ - 64 GB RAM - 2TB SSD : BLUETOOTH : 2GB DEDICATED GRAPHIC : NUMERIC KEYBOARD  ,not available,119990,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/512 GB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,106490,249990,"Wednesday, 29 March"
(Renewed) HP ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 (6700HQ) - 8 GB RAM - 3TB SSD : Bluetooth : 2GB Dedicated Graphic : Numeric Keyboard  ,not available,88490,249990,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (64 GB/1.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,116990,249990,"Wednesday, 29 March"
(Renewed) HP ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 (6700HQ) - 16 GB RAM - 3TB SSD : Bluetooth : 2GB Dedicated Graphic : Numeric Keyboard  ,not available,94490,249990,"Wednesday, 29 March"
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (8 GB/1TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",not available,68990,249990,"Wednesday, 29 March"
(Renewed) HP Intel Windows ZBook 15 G3 Mobile Workstation - 15.6 inches - Core i7 6700HQ - 32 GB RAM - 1.5TB SSD : BLUETOOTH : 2GB DEDICATED GRAPHIC : NUMERIC KEYBOARD  ,not available,92990,249990,"Wednesday, 29 March"
Flausen PU Leather Laptop Cover for HP 15 11th Gen Intel Core i5 Processor 39.62 cm (15.6-inches) 15s-fq2071TU FHD Laptops - Brown  ,not available,990,1799,"Friday, 24 March"
"(Renewed) Dell Intel 5th Gen Core i5 5675C 15.6-Inch (39.62 cms) HD (1366 X 768) Pixels Laptop (4 GB/500 GB/Windows 10 Pro/Black/3 Kg), DELL LATITUDE E5550  ",not available,27933,80000,"Saturday, 25 March"
(Renewed) HP ProBook 440 G3 Laptop (CORE I3 6TH/4GB/500GB/WEBCAM/14''/Windows 10 Pro)  ,not available,14999,49999,"Sunday, 26 March"
Flausen Original PU Leather 14 Inch Laptop Cover for Asus Vivobook 14 X415Ja-Ek092Ts (Brown -2186)  ,not available,959,1799,"Friday, 24 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/180 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,36590,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /8 GB/1000 GB HDD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,31490,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/512 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,39890,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/240 GB/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",3.0,28190,119000,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/1000 GB HDD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,37490,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /8 GB/180 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,30590,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (16 GB/320 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",not available,35090,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/180 GB SSD/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",not available,27590,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /4 GB/512 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,30890,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/320 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",not available,29090,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (8 GB/500 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",not available,29990,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/500 GB HDD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,35990,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /8 GB/512 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,33890,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /8 GB/240 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,31190,119000,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/120 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,35990,119000,"Wednesday, 29 March"
"(Renewed) Dell Intel Core i3 4005U 13.3-Inch (33.78 cms) Touchscreen HD (1366 X 768) Pixels Laptop (4 GB/256 GB SSD/Windows 10 Pro/Intel/Grey/1.75 Kg), 3340touch-i3-4-256  ",5.0,32990,89990,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) Dell Intel Core i3 4005U 13.3-Inch (33.78 cms) Touchscreen HD (1366 X 768) Pixels Laptop (4 GB/128 GB SSD/Windows 10 Pro/Intel/Grey/1.75 Kg), 3340touch-i3-4-128  ",not available,31790,89990,"Wednesday, 29 March"
(Renewed) Lenovo L540 Thinkpad with Numeric Keypad (4th Gen Intel Core i3 - 4100m /16 GB/240 GB SSD/Windows 10 Pro/Black /15.6 Inch Screen)  ,not available,37190,119000,"Wednesday, 29 March"
"(Renewed) Lenovo Intel 4th Gen Core i3 4100M 15.6-Inch (39.62 cms) 1366 X 768 Laptop (4 GB/1000 GB HDD/Windows/Intel HD Graphics/Black/2.40 Kg), L540  ",not available,28490,119000,"Wednesday, 29 March"
"(Renewed) MSI Gaming Intel 9th Gen Core i7 17-Inch (43.18 cms) 3840 x 2160 (4K UHD) Laptop (32 GB/1 TB HDD/Windows 10 Home/RTX 2080/Black/1.74 Kg), GT75 Titan 9SG-413IN  ",not available,159990,349990,"Tomorrow, 23 March"
"(Renewed) Dell Latitude Laptop E7470 Intel Core i5 - 6300u Processor, 4 GB Ram & 512 GB SSD, 14.1 Inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer  ",not available,23512,100000,"Saturday, 25 March"
"(Renewed) Dell Intel Core i5 12.5-Inch (31.75 cms) Full HD (1920 X 1080) Pixels Ultra Light Laptop (32 GB/256 GB SSD/Windows 10 Pro/1.26 Kg), E7270-i5-32-256  ",not available,28020,90000,"Saturday, 25 March"
(Renewed) Dell E5270 Latitude Laptop (6th Gen Intel Core i5 - 6200u /4 GB/512 GB SSD/Windows 10 Pro/Black / 12.5 Inches Screen)  ,not available,44519,90000,"Saturday, 25 March"
"(Renewed) Dell Latitude Laptop E7470 Intel Core i5 - 6300u Processor, 8 GB Ram & 128 GB SSD, 14.1 Inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer  ",not available,22238,94000,"Saturday, 25 March"
"(Renewed) Dell Latitude Laptop E7470 Intel Core i5 - 6300u Processor, 32 GB Ram & 128 GB SSD, 14.1 Inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer  ",not available,29589,130000,"Saturday, 25 March"
"(Renewed) Dell Latitude Laptop E7470 Intel Core i5 - 6300u Processor, 4 GB Ram & 256 GB SSD, 14.1 Inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer  ",not available,22238,90000,"Saturday, 25 March"
"(Renewed) Dell Intel Core i5 12.5-Inch (31.75 cms) Full HD (1920 X 1080) Pixels Ultra Light Laptop (4 GB/512 GB SSD/Windows 10 Pro/1.26 Kg), E7270-i5-4-512  ",not available,21790,89990,"Wednesday, 29 March"
"(Renewed) Dell Latitude Laptop E7470 Intel Core i5 - 6300u Processor, 16 GB Ram & 512 GB SSD, 14.1 Inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer  ",5.0,25276,110000,"Saturday, 25 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
